,img_id,HUMAN,NoF,YFT,ALB,OTH,BILL,DOL,BET,SKJ,LAG,SHARK,OIL,PLS,TUNA,WATER
3945,daafa300-db28-11ea-b931-93a8cb957253,1,,,,,,1,,,,,,,,
3946,dab8c3a4-db28-11ea-b218-077e78f29591,1,,,1,,,,,,,,,,,
3947,da48d012-db28-11ea-ab16-63692f667962,1,,1,,,,,,,,,,,,
3948,da949e66-db28-11ea-a13f-ef7ce4b9a6d6,1,,,1,,,,,,,,,,,
3949,da5d0870-db28-11ea-9531-bf014bba3230,1,,,,1,,,,,,,,,,
3950,da5ba1b0-db28-11ea-9327-7f74caad6d7f,1,,,,,,,,,,,,,,
3951,94b5a7e6-23f0-11e9-bafe-0b22142a3d8c,1,,1,,1,,,,,,,,,,
3952,da9814b0-db28-11ea-a501-4b936484a573,1,,1,1,1,,,,1,,,,,,
3953,94a96b2a-23f0-11e9-af1a-a3fecc3b2c58,1,,1,,,,,,,,,,,,
3954,da94186a-db28-11ea-a0ae-5fe0fb7b16d9,1,,,,,,,,,,,,,,
3955,94ab0b92-23f0-11e9-b2de-a7a845934751,1,,,1,,,,,,,,,,,
3956,dace8cc0-db28-11ea-b7d1-eff13f899ed8,1,,1,,,,,,,,,,,,
3957,94a6f868-23f0-11e9-a874-67cb4dfdaf97,1,,,,,,,,,,,,,,
3958,da481230-db28-11ea-a94f-9fbbfa8660ad,1,,,,,,,,,,,,,,
3959,da4222f8-db28-11ea-9cdf-b3ff34fe6621,1,,,,,,,,,,,,,,
3960,94c1bfd6-23f0-11e9-a808-1b4f6d3af950,1,,,1,,,,,,,,,,,
3961,da724eec-db28-11ea-ab0d-9f129069a0fc,1,,1,,,,,,,,,,,,
3962,94f7335a-23f0-11e9-b9a8-33b04fd452ff,1,,,1,,,,,,,,,,,
3963,da648e56-db28-11ea-9fd7-1f192ca3e7d4,1,,,,,,,,,,,,,,
3964,da4e9ede-db28-11ea-b9b2-a7bb487582ab,1,,,,,,,,,,,,,,
3965,94c369a8-23f0-11e9-ac1d-17ae9604231c,1,,,,,,,,,,,,,,
3966,94f9ceb2-23f0-11e9-bc49-b3890feb4816,1,,,,,,,,,,,,,,
3967,dad64b68-db28-11ea-9802-1beac64b12f0,1,,,,,,,1,,,,,,,
3968,94bbb316-23f0-11e9-bd5f-436424ad68d5,1,,,1,,,,,,1,,,,,
3969,da57f0ce-db28-11ea-8e11-1f4da3a0d142,1,,,,1,,,,,,,,,,
3970,94d978c4-23f0-11e9-b00c-b36d50544d8c,1,,,1,,,,,,,,,,,
3971,94b1593e-23f0-11e9-b05f-d3627b1a7b6f,1,,,1,,,,,,,,,,,
3972,da47ec38-db28-11ea-a8e2-bf36c895a4ee,1,,,,,,,,,,,,,,
3973,94aa7376-23f0-11e9-b173-c78012691736,1,,,,,,1,,,,1,,,,
3974,da91991e-db28-11ea-9df9-b7517cd6a3dd,1,,,,,,,,,,,,,,
3975,94a8c26a-23f0-11e9-ad88-4be72d0fa400,1,,,,,,,,,,,,,,
3976,94cb319c-23f0-11e9-b8a7-8721bacfb062,1,,,1,,,,,,,,,,,
3977,da57ecb4-db28-11ea-8e05-4fe269b63dd7,1,,,,,,,,,,,,,,
3978,daca40de-db28-11ea-b409-131771483845,1,,1,,,,,,,,,,,,
3979,94a9e816-23f0-11e9-b030-d3d3becc4afa,1,,,1,,,,1,,,,,,,
3980,94cefca0-23f0-11e9-bcd6-b303c893852b,1,,1,,,,,,,,,,,,
3981,da516bd2-db28-11ea-ba73-1366ca983abd,1,,,,,1,,,,,,,,,
3982,dabf8090-db28-11ea-b625-f7f6511bf76b,1,,,1,,,,,,,,,,,
3983,da47b1b4-db28-11ea-a840-bb88587ffed3,1,,,,,,,,,,,,,,
3984,da8ea678-db28-11ea-9acb-7bb58d6a12b7,1,,,,,,,,,,,,,,
3985,94ee39e4-23f0-11e9-afed-4373a73eeee7,,1,,,,,,,,,,,,,
3986,da7f0628-db28-11ea-b9af-470166df7981,1,,,,,1,,,,,,,,,
3987,94bdc99e-23f0-11e9-9e42-e74ba61950d1,1,,,1,,,,,,,,,,,
3988,da5a8082-db28-11ea-9182-cb0f06ef5520,1,,,,,,,,,,,,,,
3989,94ed4962-23f0-11e9-aed8-3bc916ee6c0a,,,,1,,,,,,,,,,,
3990,94da2b2a-23f0-11e9-b0e4-37e6cbf2e4ac,1,,,,,,,,,,,,,,
3991,94f47e3a-23f0-11e9-b714-27a5538fdbd0,,1,,,,,,,,,,,,,
3992,daca5358-db28-11ea-b411-a3fed424d16b,1,,1,,,,,1,,,,,,,
3993,94c4edfa-23f0-11e9-afe8-e7ef79bd16ea,1,,1,,,,,,,,,,,,
3994,94abbcb8-23f0-11e9-b480-cf4b7ae877b4,1,,,1,,,,,,,,,,,
3995,daa3e2d6-db28-11ea-b0fd-6b7bd80cb03b,1,,,1,,,,,1,,,,,,
3996,94ce5e30-23f0-11e9-bc26-d73e8fa63d09,1,,1,,,,,,,,,,,,
3997,94ace9c6-23f0-11e9-b749-77976092ea6c,1,,1,,,,,,,,,,,,
3998,da88d130-db28-11ea-9412-8fb9a72da41c,1,,1,,,,,,,,,,,,
3999,94d0b04a-23f0-11e9-be81-5726500762c5,1,,,1,,,,,,,,,,,
4000,94fd8bec-23f0-11e9-8c49-4bff08abca50,,,,1,,,,,,,,,,,
4001,da771e0e-db28-11ea-b08f-276fe039d44c,1,,1,,,,,,,,,,,,
4002,da91b26e-db28-11ea-9e0c-7f82fa7fd519,1,,,,,,,,,,,,,,
4003,94cfa808-23f0-11e9-bd86-cf02072b2f66,1,,,1,,,,,,,,,,,
4004,94cb4e0c-23f0-11e9-b8d3-33ef4ad741bd,1,,,1,,,,,,,,,,,
4005,da7cb3aa-db28-11ea-b6ed-1fce80905a6a,1,,1,,,,,,,,,,,,
4006,da6e41d0-db28-11ea-a678-bfc1b452f8c1,1,,,,,,,,,,,,,,
4007,94b7def8-23f0-11e9-b47c-0721affe9b34,1,,,1,,,,,,,,,,,
4008,da6a83ce-db28-11ea-a2b6-874f7df8cf4d,1,,1,,,,,,,,,,,,
4009,da9728d4-db28-11ea-a3fc-db1f0766f060,1,,1,1,,,,,,,,,,,
4010,94ecc398-23f0-11e9-ae37-7b0408c5091e,1,,1,,,,,,,,,,,,
4011,94e61f2a-23f0-11e9-bf6d-e779be1076d2,1,,,1,,,,,,,,,,,
4012,94f439f2-23f0-11e9-b6be-2fccf6f98f49,1,,,,,,,,,,,,,,
4013,94f5e45a-23f0-11e9-b878-971d40b32f9a,1,,,1,,,,,,,,,,,
4014,94fa8b40-23f0-11e9-bd0b-b7f7dd287c96,1,,,,,,1,,,,,,,,
4015,dadf349e-db28-11ea-a115-53aaae0a358d,1,,,,,,,1,,,,,,,
4016,94f4d646-23f0-11e9-b773-bfd6f2bf68ea,1,,1,,,,,,,,,,,,
4017,dad589d0-db28-11ea-bf2a-9fba3a963a8c,1,,,,1,,,,,,,,,,
4018,da5539d8-db28-11ea-b93c-3f365947f69e,1,,,,,,,,,,,,,,
4019,da9085a6-db28-11ea-9cb4-4378d5e687c6,1,,,,,,,,,,,,,,
4020,94d85624-23f0-11e9-aed1-bb228e46e639,1,,1,,,,,,,,,,,,
4021,da989c1e-db28-11ea-a56b-af47bf3e4d4a,1,,,1,,,,,1,,,,,,
4022,94b2ffbe-23f0-11e9-b488-8f9b514b78a2,1,,,1,,,,,,1,,,,,
4023,94cf720c-23f0-11e9-bd3c-137710cbb7a3,1,,1,,,,,,,,,,,,
4024,da3de094-db28-11ea-935f-7fb5ff3f8d07,1,,,,,,1,,,,,,,,
4025,94cfb9c4-23f0-11e9-bd88-4bd7186ac1e6,1,,,1,,,,,,,,,,,
4026,94c25b58-23f0-11e9-a986-03fce195010f,1,,,1,,,,,,,,,,,
4027,94e31622-23f0-11e9-bba8-1f66422cb2dd,1,,,1,,,,,,,,,,,
4028,da8d2636-db28-11ea-991c-9b8263b53a50,1,,,,,,,,,,,,,,
4029,dac8be26-db28-11ea-b229-373fda07fd2e,1,,1,,,,,,,,,,,,
4030,94c6b996-23f0-11e9-b489-abfeea3384fa,1,,1,,,,,,,,,,,,
4031,94b1a808-23f0-11e9-b11e-138e49cbb3db,1,,,1,,,,,,,,,,,
4032,94e411a8-23f0-11e9-bcd5-a73fc2dde927,1,,1,,,,,,,,,,,,
4033,daa71938-db28-11ea-b423-dfbf50a84a89,1,,1,,,,,,1,,,,,,
4034,da407bd8-db28-11ea-98c1-c7a2be73ba99,1,,,,,,,,,,,,,,
4035,94b5aa84-23f0-11e9-bb03-bb0d68427667,1,,1,,1,,,,1,,,,,,
4036,94e0cf34-23f0-11e9-b8d7-27bafbc43560,,,,,,,,,,,1,,,,
4037,94d27998-23f0-11e9-a8e0-17914b094db8,1,,,,,,,,,,,,1,,
4038,dac13ab6-db28-11ea-b7f9-bfc13f68d8fc,1,,,1,,,,,,,,,,,
4039,94a7f588-23f0-11e9-ab40-97564827f835,,1,,,,,,,,,,,,,
4040,dad52b0c-db28-11ea-bec7-131f6a5b8358,1,,1,,,,,,,,,,,,
4041,94b045ee-23f0-11e9-bfd8-c7888b43fd48,1,,,1,,,,,,,,,,,
4042,da4aebf4-db28-11ea-b053-ab365fe761e0,1,,1,,,,,,,,,,,,
4043,da49fe4c-db28-11ea-add4-877ebe814ff2,1,,,,,,,,,,,,,,
4044,da50d456-db28-11ea-bfde-f78d28de73b7,1,,,,,,,,,,,,,,
4045,da91b26e-db28-11ea-9e0c-7f82fa7fd519,1,,,,,,,,,,,,,,
4046,da528d3c-db28-11ea-bdd9-57cb5e1454a2,1,,,,,,,,,,,,,,
4047,dabdc174-db28-11ea-b457-9bf9e2c7fcc2,1,,,,,,1,,,,,,,,
4048,94bb2d9c-23f0-11e9-bc1c-5fadf3fc8c60,1,,,1,,,,,,,,,,,
4049,dacd6ce6-db28-11ea-b682-fb2bde0e301b,1,,1,,,,,,,,,,,,
4050,da4fa784-db28-11ea-bc83-77e4a73357d0,1,,,,,,,,,,,,,,
4051,da44d192-db28-11ea-a34a-9748796dbad6,1,,,,,,,,,,,,,,
4052,94faf486-23f0-11e9-bd7d-77b9e583b1e4,1,,,,,,1,,,,,,,,
4053,94c0574a-23f0-11e9-a495-d7b491a52e22,1,,,1,,,,,,,,,,,
4054,94cc485c-23f0-11e9-b9d3-4bd6d9df9c05,1,,1,,,,,,,,,,,,
4055,94ac6046-23f0-11e9-b617-77a4a9ef9abd,1,,1,,,,,,,,,,,,
4056,da4f8772-db28-11ea-bc1e-ff9452e6ffe5,1,,,,,,,,,,,,,,
4057,da4e2756-db28-11ea-b852-8f69cc51d721,1,,,1,,,,,,,,,,,
4058,94bd6a4e-23f0-11e9-9d49-5383f3e6eff3,1,,,1,,,,,,,,,,,
4059,94b90f8a-23f0-11e9-b72a-2f8e1a781271,1,,,1,,,,,,,,,,,
4060,da4986a6-db28-11ea-acd7-67cc659e0e8c,1,,1,,,1,,,,,,,,,
4061,94f0c1c8-23f0-11e9-b303-f7ee1f5c49b5,1,,,,,,,,,,,,,,
4062,94b470e2-23f0-11e9-b80d-bf1ac76534c5,,1,,,,,,,,,,,,,
4063,da46756a-db28-11ea-a720-db5dd9e69e06,1,,,,,,,,,,,,,,
4064,da6fcd66-db28-11ea-a836-2b7a913604bb,1,,,,,,,,,,,,,,
4065,da9ec648-db28-11ea-ac11-cf79d5e4855a,1,,1,1,,,,,1,,,,,,
4066,da57e6c4-db28-11ea-8df1-9320aa4bd775,1,,,,,,,,,,,,,,
4067,94e53e98-23f0-11e9-be5c-6b8204efa8ce,1,,,1,,,,,,,,,,,
4068,dac4acb4-db28-11ea-bbe1-8f21f3d8d1e3,1,,,,,1,,,,,,,,,
4069,da545810-db28-11ea-b6de-9744a9f0decd,1,,,,,1,,,,,,,,,
4070,94dffcda-23f0-11e9-b7e5-b7fe0a79fd40,1,,,1,,,,,,,,,,,
4071,dab53824-db28-11ea-bf07-739a7d2202f9,1,,1,,,,,,,,,,,,
4072,da4efaf0-db28-11ea-ba99-33576e51173b,1,,,,,,1,,,,,,,,
4073,94d2496e-23f0-11e9-a89d-57ac4b026ef4,1,,,1,,,,,,,,,,,
4074,94f51b42-23f0-11e9-b7bc-6faf9b4e8ca5,1,,1,,,,,,,,,,,,
4075,da4e1702-db28-11ea-b81f-97b31987ff16,1,,,,,,,,,,,,,,
4076,da45a32e-db28-11ea-a530-0b094e04a105,1,,,,,,,,,,,,,,
4077,da5590a4-db28-11ea-ba3d-a315735dd56b,1,,1,,,,,,,,,,,,
4078,94eabb02-23f0-11e9-abe5-f33538918915,,,,1,,,,,,,,,,,
4079,94a6f0e8-23f0-11e9-a85c-bf354656f9d8,,1,,,,,,,,,,,,,
4080,da69c0b0-db28-11ea-a1e2-db5073a3879f,1,,1,,,,,,,,,,,,
4081,94ab8ba8-23f0-11e9-b3fc-3317935aa148,1,,,1,,,,,,,,,,,
4082,da4c7028-db28-11ea-b3b2-1b21705cc4a5,1,,,,,,,,,,,,,,
4083,94b8c55c-23f0-11e9-b682-c37bbe11dbc2,1,,,1,,,,,,,,,,,
4084,94aab8f4-23f0-11e9-b212-efc1a5aabbe2,1,,,1,,,,,,,,,,,
4085,da5c790a-db28-11ea-9471-abffe9891959,1,,1,,,,,,,,,,,,
4086,daa6cb9a-db28-11ea-b3e4-6f15c7015bd9,1,,,,,,,,1,,,,,,
4087,dac71bb6-db28-11ea-bea8-eb1078dd54d2,,,,1,,,,,,,,,,,
4088,94f6db8a-23f0-11e9-b959-cf624ceb639e,1,,,,,,,,,,,,,,
4089,94e66106-23f0-11e9-bfc2-3b84f1369a9e,1,,,,,,,,,,1,,,,
4090,da5799a8-db28-11ea-bff0-33a5e0d0348c,1,,,,,,,,,,,,,,
4091,94f90fd6-23f0-11e9-bb7f-9bb787a5adc3,1,,1,,,,,,,,,,,,
4092,94d53642-23f0-11e9-ab9e-77fbc7038541,1,,,,,,,1,,,,,,,
4093,da9c4c74-db28-11ea-a98a-ef7daf25d3c2,1,,,1,,,,,1,,,,,,
4094,94ae6c1a-23f0-11e9-bb1c-7baa02f86d74,1,,,,,,,,1,,,,,,
4095,da5442e4-db28-11ea-b6aa-f340a288d97b,,,,,,1,,,,,,,,,
4096,94b597ba-23f0-11e9-badd-eb8fe7043025,1,,1,,,,,,,,,,,,
4097,dacc76ce-db28-11ea-b57b-ff8b0514d034,1,,1,,,,,,,,,,,,
4098,da3febdc-db28-11ea-9756-631d621258b1,1,,,,,,,,,,,,,,
4099,da780616-db28-11ea-b166-57f6157c7d7b,1,,,,,,,,,,1,,,,
4100,dac5d45e-db28-11ea-bd1b-1b14d0bd4d76,1,,,1,,,,,,,,,,,
4101,94b86b5c-23f0-11e9-b5c0-771299b942c2,1,,,1,,,,,,,,,,,
4102,da5e9384-db28-11ea-9754-abbeedeb0a4e,1,,1,,1,,,,,,,,,,
4103,dadbde66-db28-11ea-9dc3-cb930dc62549,1,,,,,,,1,,,,,,,
4104,da464fae-db28-11ea-a6b6-7f76ffc5305e,1,,,,,1,,,,,,,,,
4105,94b1bc9e-23f0-11e9-b148-57d7ed40b02f,1,,,1,,,,,,,,,,,
4106,da9e3ed0-db28-11ea-ab66-b3affaf9c580,1,,,,,,,,1,,,,,,
4107,dadaf7e4-db28-11ea-9ccf-2baa24fe3712,1,,1,,,,,,,,,,,,
4108,94e50892-23f0-11e9-be11-5ff6578e6551,1,,,1,,,,,,,,,,,
4109,da48a592-db28-11ea-aab1-3f43a75860f5,1,,1,,,,,,,,,,,,
4110,da6316a2-db28-11ea-9dc7-af145ee7ed2a,1,,,,,,,1,,,,,,,
4111,94bea74c-23f0-11e9-a064-57c597b47eb1,1,,,1,,,,,,,,,,,
4112,da84903e-db28-11ea-bbc3-979cea44b3dc,1,,,,1,,,,,,,,,,
4113,94acd2ec-23f0-11e9-b712-d36865176c8d,1,,,,1,,,,,,,,,,
4114,94bee5b8-23f0-11e9-a107-930cc095d5a0,1,,,,,,,,,1,,,,,
4115,da5e4b54-db28-11ea-970a-576155611212,1,,1,,,,,,,,,,,,
4116,da7522c0-db28-11ea-ae4c-f3299b24b3e9,1,,,,,,,,,,,,,,
4117,94afc5ec-23f0-11e9-be95-4b0f89ad2079,1,,,1,,,,,,,,,,,
4118,94dc4db0-23f0-11e9-b381-fb5b4f20e7b2,1,,,,,,,,,,,,,,
4119,94b6d0f8-23f0-11e9-bde8-b38a2b59feed,1,,,1,,,,,,,,,,,
4120,da958b14-db28-11ea-a239-3f0f94d8b4a9,1,,,1,,,,,1,,,,,,
4121,94cdcf56-23f0-11e9-bb94-377c1abedf9e,1,,,1,,,,,,,,,,,
4122,94a813d8-23f0-11e9-ab93-d333b3bf14df,,1,,,,,,,,,,,,,
4123,94b282d2-23f0-11e9-b34b-936c38156572,1,,,1,,,,,,,,,,,
4124,94b08270-23f0-11e9-ae4a-aba24593c119,1,,,1,,,,,,1,,,,,
4125,94e1d33e-23f0-11e9-ba0c-efb803b14833,1,,,,,,,1,,,,,,,
4126,94e3fcea-23f0-11e9-bcc4-43109e0ebc4c,1,,1,,,,,,,,,,,,
4127,94ca5d62-23f0-11e9-b7a4-43fe230e4e6f,1,,,,,,,1,,,,,,,
4128,94dc8136-23f0-11e9-b3ba-4f925cce1d2f,1,,,,,,,,,,,,,,
4129,94b36116-23f0-11e9-b565-0b146179cdf8,1,,1,,,,,,,,,,,,
4130,da64119c-db28-11ea-9f2f-27940853395e,1,,,,,,,,,,,,,,
4131,da8db31c-db28-11ea-99a6-c7e3565973b1,1,,,,,,,,,,,,,,
4132,94f021be-23f0-11e9-b22b-6b2dc141d860,1,,,1,,,,,,,,,,,
4133,94aa770e-23f0-11e9-b17c-e70a4b593216,1,,,1,,,,,,,,,,,
4134,94f3eb0a-23f0-11e9-b674-7756ff69ea90,1,,,,,,,,,,,,,,
4135,da556174-db28-11ea-b9bc-1bf447da7822,1,,,,,,,,,,,,,,
4136,94dcf63e-23f0-11e9-b461-333da5b12156,,1,,,,,,,,,,,,,
4137,94cf7932-23f0-11e9-bd4b-ab4a49c52880,1,,,1,,,,,,,,,,,
4138,94c047a0-23f0-11e9-a46d-ef2bcc02d886,1,,,1,,,,,,,,,,,
4139,da9fa3ec-db28-11ea-ad02-7bc7d7f87935,1,,,,,,,,1,,,,,,
4140,da413d66-db28-11ea-9a8d-bf49f42fad9c,1,,,,,,,,,,,,,,
4141,dad390e4-db28-11ea-bd3a-b770417b16e8,1,,1,,,,,,,,,,,,
4142,da5721d0-db28-11ea-beac-cb02c464d54d,1,,1,,,,,,,,,,,,
4143,94d6c2aa-23f0-11e9-ad45-f39abf28d741,1,,,,,,,1,,,,,,,
4144,da4ca872-db28-11ea-b433-03f134bf5417,1,,,,,,,,,,,,,,
4145,da7162fc-db28-11ea-aa0e-578baecde3b6,1,,,,,,,,,,,,,,
4146,94c3d9f6-23f0-11e9-ad34-a3db9342a204,1,,,1,,,,,,,,,,,
4147,daa2f29a-db28-11ea-b027-8fd00228a6c5,1,,,1,,,,,1,,,,,,
4148,da42f958-db28-11ea-9efd-036372ecebb9,1,,,,1,,,,,,,,,,
4149,94f07be6-23f0-11e9-b2ae-5bf7ec37d484,1,,,1,,,,,,,,,,,
4150,da48cd7e-db28-11ea-ab11-430c29b06c4c,1,,1,1,,,,,,,,,,,
4151,94d695dc-23f0-11e9-ad0f-0f84855060e7,1,,,,,,,,,,1,,,,
4152,94ac90de-23f0-11e9-b677-078d4fd330d0,1,,1,1,,,,,,,,,,,
4153,94c7f82e-23f0-11e9-b512-4bbc3fbea30a,1,,,1,,,,,,,,,,,
4154,94b65a60-23f0-11e9-bcc3-af5e7aa26130,1,,,1,,,,,,,,,,,
4155,94ac434a-23f0-11e9-b5d1-1bca6f3b35ab,,1,,,,,,,,,,,,,
4156,da586b08-db28-11ea-8f47-1bacc748c7ea,1,,1,,,,,,,,,,,,
4157,94de6500-23f0-11e9-b618-df65fc3ec202,1,,,,,,,,,,,,,,
4158,da6f98e6-db28-11ea-a7f9-9fdb3f0478d5,1,,,,,,,,,,,,,,
4159,da89f7fe-db28-11ea-9578-679bae70d8a2,1,,,,1,,,,,,,,,,
4160,da3fa8e8-db28-11ea-96b2-43b563463d61,1,,,,,,,,,,,,,,
4161,94c09eee-23f0-11e9-a541-53a211d8f69c,1,,,1,,,,,,,,,,,
4162,dad17ebc-db28-11ea-bb18-0ff170dc3ff3,1,,1,,,,,,,,,,,,
4163,da4e3b88-db28-11ea-b88f-af98eb9894eb,1,,,,1,1,,,,,,,,,
4164,94a80a64-23f0-11e9-ab76-6fdd616718bb,,1,,,,,,,,,,,,,
4165,da55bd72-db28-11ea-bac5-87eef27827da,1,,,,,,,,,,,,,,
4166,da55f5ee-db28-11ea-bb62-e3c161e253b2,1,,,,,,1,,,,,,,,
4167,dab33452-db28-11ea-bd00-0fd59e17bb47,1,,1,,,,,,,,,,,,
4168,94f0b534-23f0-11e9-b2f3-576575459d65,1,,,1,,,,,,,,,,,
4169,da4286ee-db28-11ea-9dd5-5fd7aefa1a2c,1,,,,,,,,,,,,,,
4170,dac8a698-db28-11ea-b215-3b2abdebef1b,1,,,,,,,,,,,,,1,
4171,da6d8ca4-db28-11ea-a5c2-7b19ab809fcd,1,,1,,,,,,,,,,,,
4172,94c3119c-23f0-11e9-ab46-2fedd2df6206,1,,1,,,,,,,,,,,,
4173,94badcca-23f0-11e9-bb5b-1773123e3249,1,,,1,,,,,,,,,,,
4174,dab0daf4-db28-11ea-ba97-f7eed70c7ddb,1,,1,,,,,,,,,,,,
4175,da91f7e2-db28-11ea-9e5a-6b1074674f2b,1,,,,,,,,,,,,,,
4176,da5e7746-db28-11ea-9734-7393c98344c1,1,,,,1,,,,,,,,,,
4177,94f64eb8-23f0-11e9-b8d7-671af7ee67bc,1,,,,,,,,,,,,,,
4178,da9cd734-db28-11ea-aa19-2f5024da4708,1,,,1,,,,,1,,,,,,
4179,da7ab816-db28-11ea-b4b3-ff19ea8c2c8d,1,,1,,,,,,,,,,,,
4180,94ae28d6-23f0-11e9-ba76-e716e1d7caf0,1,,,,1,,,,,,,,,,
4181,dad69244-db28-11ea-9848-d35e96123ac1,1,,,,,,,1,,,,,,,
4182,94d98a44-23f0-11e9-b015-a73f66e41cf3,1,,,1,,,,,,,,,,,
4183,da4a4104-db28-11ea-ae8e-0b5c99063827,1,,,,,,,1,,,,,,,
4184,da5175b4-db28-11ea-ba8f-e7eeef2fa8f8,1,,,,1,,,,,,,,,,
4185,94de1fd2-23f0-11e9-b5c4-4be178cfe676,1,,,1,,,,,,,,,,,
4186,dab4b98a-db28-11ea-be81-8faeb839c578,1,,1,,,,,,,,,,,,
4187,daca7554-db28-11ea-b441-cb12e2c8165d,1,,,,,,,,,,,,,1,
4188,94b51d8a-23f0-11e9-b99f-874ec01c519a,1,,,1,,,,,,,,,,,
4189,94ccda88-23f0-11e9-ba71-f75a09be7275,1,,1,,,1,,,,,,,,,
4190,94fdbb80-23f0-11e9-8c7d-ab1217d1683a,1,,,,,1,,,,,,,,,
4191,94b5bb50-23f0-11e9-bb30-0337ab97c73d,1,,1,1,,,,,1,,,,,,
4192,da742050-db28-11ea-ad33-ebf6cfbcb8e4,1,,1,,1,,,,,,,,,,
4193,94c0fd62-23f0-11e9-a62a-971077343da4,1,,,1,,,,,,,,,,,
4194,94dd64b6-23f0-11e9-b4f2-3f12bdf3e51f,1,,,1,,,,,,,,,,,
4195,da84356c-db28-11ea-bb69-d7e1a71885ee,1,,,,,,,,,,,,,,
4196,dad9d4d6-db28-11ea-9b9e-97babdb5d21c,1,,,,,,,1,,,,,,,
4197,94c0ed72-23f0-11e9-a5ff-e3e08bed6ffd,1,,,,1,,,,,,,,,,
4198,da4110c0-db28-11ea-9a24-e71bece675d2,1,,,,,,,,,,,,,,
4199,94c6415a-23f0-11e9-b35e-1b33b9769431,1,,,1,,,,,,,,,,,
4200,dac545fc-db28-11ea-bc84-f3d2df8c4582,1,,,1,,,,,,,,,,,
4201,da573b70-db28-11ea-bee9-7776ef28540f,1,,1,,,,,,,,,,,,
4202,da77c2a0-db28-11ea-b11b-5f87f4fc481e,1,,,,,,,,,,,,,,
4203,da4dc7b6-db28-11ea-b747-4bc61abd7756,1,,,1,,,,,,,,,,,
4204,94e950dc-23f0-11e9-aa3e-273c60905c67,1,,1,,,,,,,,,,,,
4205,94f6afe8-23f0-11e9-b93a-6ffd153b92a6,1,,,,,,,,,,,,,,
4206,dadf1036-db28-11ea-a0ea-53a29e78a662,1,,1,,,,,,,,,,,,
4207,da7c1936-db28-11ea-b651-8fe28472a365,1,,,,,,,,,,,,,,
4208,da90bee0-db28-11ea-9cf0-2ba9292a4fab,1,,,,,,,,,,,,,,
4209,da98dc2e-db28-11ea-a5b8-bf785f05c02e,1,,1,,,,,,,,,,,,
4210,dab62716-db28-11ea-bff2-bb640f3f17a5,1,,1,,,,,,,,,,,,
4211,da7dd118-db28-11ea-b841-072c137e2159,1,,,,,,,,,,,,,,
4212,da569aee-db28-11ea-bd1f-37fe9e89b8ff,1,,,,,,,,,,,,,,
4213,94c3f36e-23f0-11e9-ad79-87520e101e23,1,,,1,,,,,,,,,,,
4214,94fd1bbc-23f0-11e9-bffc-fff7049432e4,1,,,1,,,,,,,,,,,
4215,94c56a28-23f0-11e9-b128-d7bd7891a5e6,1,,,1,,,,,,,,,,,
4216,da5d09e2-db28-11ea-9535-cf32313eedbd,1,,,,1,,,,,,,,,,
4217,da494808-db28-11ea-ac3c-8be8211914d4,1,,1,,,,,,,,,,,,
4218,da73388e-db28-11ea-ac29-536277af3535,1,,,,,,,1,,,,,,,
4219,da5f644e-db28-11ea-9881-c36f1de70354,1,,,,1,,,,,,,,,,
4220,da486b0e-db28-11ea-aa3f-93f796980e8f,1,,1,,,,,,,,,,,,
4221,da47ee68-db28-11ea-a8e8-6f484de985a1,1,,,,,,,,,,,,,,
4222,da8a6be4-db28-11ea-9613-8fef342cd42e,1,,,,,,,,,,,,,,
4223,dac3733a-db28-11ea-ba6c-f7f3dfbc7156,1,,,1,,,,,,,,,,,
4224,da3eb3f2-db28-11ea-94c8-038f0c14b058,1,,,,,,,,,,,,,,
4225,da982b76-db28-11ea-a515-3f15909145c6,1,,,1,,,,,1,,,,,,
4226,94e9a0be-23f0-11e9-aa9e-9731ddd2e2fc,1,,1,,,,,,,,,,,,
4227,da656272-db28-11ea-a0d5-1393bdd4c076,,,1,,,,,,,,,,,,
4228,daa7aeca-db28-11ea-b4a8-1387481aa94c,1,,,,,,,,1,,,,,,
4229,dada5e06-db28-11ea-9c29-bb549be7fc18,1,,1,,,,,,,,,,,,
4230,da4930fc-db28-11ea-abfb-67454caa8532,1,,,,,,1,,,,,,,,
4231,94ac4c96-23f0-11e9-b5eb-1b8b2eb56667,1,,,,,1,,1,,,,,,,
4232,94aac2b8-23f0-11e9-b229-9befda800f21,1,,,1,,,,,,,,,,,
4233,da874888-db28-11ea-be87-e321fce9e1aa,1,,,,1,,,,,,,,,,
4234,94af4fea-23f0-11e9-bd6b-c794c4a2696a,1,,,,1,,,,,,,,,,
4235,dad38680-db28-11ea-bd2c-f73089afb7c1,1,,,,,,,1,,,,,,,
4236,94d98cc4-23f0-11e9-b01b-47e9c0df3ff6,1,,,1,,,,,,,,,,,
4237,da8ac026-db28-11ea-9665-77080a352a63,1,,,,,,,,,,,,,,
4238,94c35cba-23f0-11e9-ac05-6b85caeeb7dd,1,,,,,,,,,,,,,,
4239,94ea7caa-23f0-11e9-aba7-3787f49e9e30,,,,1,,,,,,,,,,,
4240,da55e446-db28-11ea-bb2b-837412c8e52d,1,,,1,,,,,,,,,,,
4241,94baa336-23f0-11e9-bacd-db21e308f0e2,1,,,1,,,,,,,,,,,
